Sc,0.7991072677311877
Ti,0.6721179677322198
V,0.4059514677344396
Cr,0.4928237677293055
Fe,1.1324649677251273
Co,0.8933186677302274
Ni,1.0546609677319339
Cu,1.0810582677283946
Y,0.7070797677286009
Zr,0.4130146677259745
Nb,-0.5693017322712421
Mo,-0.049643532265008616
Tc,-0.03895033227422573
Ru,-0.22437843226475707
Rh,0.42416816772924903
Pd,1.1270850677308317
Ag,1.334443967730067
Hf,0.34517166773616736
Ta,-0.6762357322670596
W,-0.14536933227032023
Re,-0.3150695322703996
Os,-0.5849947322651587
Ir,-0.12452273226631405
Pt,1.169137467730934
Au,1.3773695677289197
