Sc,0.953152453414873
Ti,0.5505153534221563
V,0.26034285341745544
Cr,0.7225984534132976
Fe,0.9221407534176933
Co,0.6613764534166648
Ni,0.923995353416899
Cu,1.5793555534154393
Zr,0.34109355341649916
Nb,-0.3787623465860861
Mo,-0.722561246580085
Tc,-0.7583014465882343
Ru,-0.10616854657848762
Rh,0.07228995341290556
Pd,1.2786303534202261
Ag,1.8603039534181107
Hf,0.2516980534172717
Ta,-0.3093725465834041
W,-0.9710939465832098
Re,-1.1746173465827496
Os,-0.8960072465807798
Ir,-0.3513192465790098
Pt,1.0402649534197508
Au,1.7936258534144827
